"Facility Type","Site Name","Address","City","lat","lon","key","url","in_airport"
"Airport","AEROACRES Airport","Unknown","OREGON CITY",45.3165,-122.6054,"Airport_AEROACRES","www.portlandcleanair.org/files/detailed_co_info/Airport_AEROACRES",1
"Airport","DAVIDSON FIELD Airport","Unknown","JEFFERSON",44.7946,-123.0976,"Airport_DAVIDSON_FIELD","www.portlandcleanair.org/files/detailed_co_info/Airport_DAVIDSON_FIELD",1
"Airport","SUTTON ON ROGUE Airport","Unknown","WHITE CITY",42.4848,-122.8662,"Airport_SUTTON_ON_ROGUE","www.portlandcleanair.org/files/detailed_co_info/Airport_SUTTON_ON_ROGUE",1
"Airport","KRUEGER Airport","Unknown","BORING",45.4421,-122.3231,"Airport_KRUEGER","www.portlandcleanair.org/files/detailed_co_info/Airport_KRUEGER",1
"Airport","UMPQUA Airport","Unknown","ROSEBURG",43.3097,-123.1269,"Airport_UMPQUA","www.portlandcleanair.org/files/detailed_co_info/Airport_UMPQUA",1
"Airport","AUBREY MOUNTAIN AIRSTRIP Airport","Unknown","OAKRIDGE",43.7407,-122.4264,"Airport_AUBREY_MOUNTAIN_AIRSTRIP","www.portlandcleanair.org/files/detailed_co_info/Airport_AUBREY_MOUNTAIN_AIRSTRIP",1
"Airport","MUNSON Airport","Unknown","JUNCTION CITY",44.2504,-123.2281,"Airport_MUNSON","www.portlandcleanair.org/files/detailed_co_info/Airport_MUNSON",1
"Airport","COMPTON Airport","Unknown","CANBY",45.2223,-122.7268,"Airport_COMPTON","www.portlandcleanair.org/files/detailed_co_info/Airport_COMPTON",1
"Airport","BONNEY ACRES Airport","Unknown","OREGON CITY",45.3243,-122.472,"Airport_BONNEY_ACRES","www.portlandcleanair.org/files/detailed_co_info/Airport_BONNEY_ACRES",1
"Airport","FLYING K BAR J RANCH Airport","Unknown","BORING",45.4426,-122.3206,"Airport_FLYING_K_BAR_J_RANCH","www.portlandcleanair.org/files/detailed_co_info/Airport_FLYING_K_BAR_J_RANCH",1
"Airport","FLY  N  W Airport","Unknown","SALEM",44.9679,-122.9415,"Airport_FLY__N__W","www.portlandcleanair.org/files/detailed_co_info/Airport_FLY__N__W",1
"Airport","MC GEE Airport","Unknown","DONALD",45.2337,-122.8565,"Airport_MC_GEE","www.portlandcleanair.org/files/detailed_co_info/Airport_MC_GEE",1
"Airport","BACKACHERS RANCH Airport","Unknown","SELMA",42.2851,-123.5331,"Airport_BACKACHERS_RANCH","www.portlandcleanair.org/files/detailed_co_info/Airport_BACKACHERS_RANCH",1
"Airport","WEST POINT Airport","Unknown","COBURG",44.1971,-123.0559,"Airport_WEST_POINT","www.portlandcleanair.org/files/detailed_co_info/Airport_WEST_POINT",1
"Airport","GRELLS Airport","Unknown","TANGENT",44.5297,-123.0914,"Airport_GRELLS","www.portlandcleanair.org/files/detailed_co_info/Airport_GRELLS",1
"Airport","KINGSTON AIRPARK Airport","Unknown","STAYTON",44.7785,-122.7301,"Airport_KINGSTON_AIRPARK","www.portlandcleanair.org/files/detailed_co_info/Airport_KINGSTON_AIRPARK",1
"Airport","LOOKINGGLASS Airport","Unknown","ROSEBURG",43.1593,-123.5017,"Airport_LOOKINGGLASS","www.portlandcleanair.org/files/detailed_co_info/Airport_LOOKINGGLASS",1
"Airport","WITHROTOR Airport","Unknown","LAKEVIEW",42.2754,-120.3936,"Airport_WITHROTOR","www.portlandcleanair.org/files/detailed_co_info/Airport_WITHROTOR",1
"Airport","AMES Airport","Unknown","JEFFERSON",44.7718,-122.9694,"Airport_AMES","www.portlandcleanair.org/files/detailed_co_info/Airport_AMES",1
"Airport","WAGONER Airport","Unknown","SALEM",44.8485,-123.0415,"Airport_WAGONER","www.portlandcleanair.org/files/detailed_co_info/Airport_WAGONER",1
"Airport","FLYING E Airport","Unknown","AUMSVILLE",44.8448,-122.9012,"Airport_FLYING_E","www.portlandcleanair.org/files/detailed_co_info/Airport_FLYING_E",1
"Airport","BLUE SKIES FARM Airport","UNKNOWN","SALEM",44.966111,-122.9225,"Airport_BLUE_SKIES_FARM","www.portlandcleanair.org/files/detailed_co_info/Airport_BLUE_SKIES_FARM",1
"Airport","JUNIPER AIR PARK Airport","Unknown","BEND",44.0346,-121.1184,"Airport_JUNIPER_AIR_PARK","www.portlandcleanair.org/files/detailed_co_info/Airport_JUNIPER_AIR_PARK",1
"Airport","CHENOWETH AIRPARK Airport","Unknown","THE DALLES",45.611,-121.2706,"Airport_CHENOWETH_AIRPARK","www.portlandcleanair.org/files/detailed_co_info/Airport_CHENOWETH_AIRPARK",1
"Airport","SNIDER CREEK Airport","Unknown","MEDFORD",42.539,-122.9229,"Airport_SNIDER_CREEK","www.portlandcleanair.org/files/detailed_co_info/Airport_SNIDER_CREEK",1
"Airport","FLYING TOM Airport","Unknown","CORVALLIS",44.6576,-123.212,"Airport_FLYING_TOM","www.portlandcleanair.org/files/detailed_co_info/Airport_FLYING_TOM",1
"Airport","OAKRIDGE RANCH Airport","UNKNOWN","EAGLE POINT",42.463211,-122.73397,"Airport_OAKRIDGE_RANCH","www.portlandcleanair.org/files/detailed_co_info/Airport_OAKRIDGE_RANCH",1
"Airport","WILEY S Airport","Unknown","LAKE OSWEGO",45.431,-122.6495,"Airport_WILEY_S","www.portlandcleanair.org/files/detailed_co_info/Airport_WILEY_S",1
"Airport","THE CITADEL Airport","Unknown","SISTERS",44.3348,-121.3553,"Airport_THE_CITADEL","www.portlandcleanair.org/files/detailed_co_info/Airport_THE_CITADEL",1
"Airport","SAGE RANCH Airport","Unknown","SISTERS",44.2332,-121.3911,"Airport_SAGE_RANCH","www.portlandcleanair.org/files/detailed_co_info/Airport_SAGE_RANCH",1
"Airport","GOPHER GULCH Airport","Unknown","BEND",44.1112,-121.3339,"Airport_GOPHER_GULCH","www.portlandcleanair.org/files/detailed_co_info/Airport_GOPHER_GULCH",1
"Airport","JIM S AIRSTRIP Airport","Unknown","HALSEY",44.3826,-123.2132,"Airport_JIM_S_AIRSTRIP","www.portlandcleanair.org/files/detailed_co_info/Airport_JIM_S_AIRSTRIP",1
"Airport","TALLMAN Airport","Unknown","LEBANON",44.5683,-122.9714,"Airport_TALLMAN","www.portlandcleanair.org/files/detailed_co_info/Airport_TALLMAN",1
"Airport","LAFFERTY FIELD Airport","Unknown","BROWNSVILLE",44.3151,-123.0248,"Airport_LAFFERTY_FIELD","www.portlandcleanair.org/files/detailed_co_info/Airport_LAFFERTY_FIELD",1
"Airport","LAMBERT FIELD Airport","Unknown","ALBANY",44.7304,-123.0759,"Airport_LAMBERT_FIELD","www.portlandcleanair.org/files/detailed_co_info/Airport_LAMBERT_FIELD",1
"Airport","MT HOPE Airport","Unknown","LEBANON",44.5572,-122.8261,"Airport_MT_HOPE","www.portlandcleanair.org/files/detailed_co_info/Airport_MT_HOPE",1
"Airport","SPRINGBROOK Airport","Unknown","ROGUE RIVER",42.5551,-123.2045,"Airport_SPRINGBROOK","www.portlandcleanair.org/files/detailed_co_info/Airport_SPRINGBROOK",1
"Airport","EAST OREGON CATTLE CO Airport","Unknown","EAGLE POINT",42.5035,-122.8548,"Airport_EAST_OREGON_CATTLE_CO","www.portlandcleanair.org/files/detailed_co_info/Airport_EAST_OREGON_CATTLE_CO",1
"Airport","PINE VALLEY Airport","Unknown","HALFWAY",44.8596,-117.0879,"Airport_PINE_VALLEY","www.portlandcleanair.org/files/detailed_co_info/Airport_PINE_VALLEY",1
"Airport","SUNNYHILL Airport","Unknown","NORTH BEND",43.4832,-124.2029,"Airport_SUNNYHILL","www.portlandcleanair.org/files/detailed_co_info/Airport_SUNNYHILL",1
"Airport","GLIDE AERO Airport","Unknown","GLIDE",43.2642,-123.1103,"Airport_GLIDE_AERO","www.portlandcleanair.org/files/detailed_co_info/Airport_GLIDE_AERO",1
"Airport","HILLTOP Airport","Unknown","GLIDE",43.3221,-123.1766,"Airport_HILLTOP","www.portlandcleanair.org/files/detailed_co_info/Airport_HILLTOP",1
"Airport","LAFAYETTE AIRSTRIP Airport","Unknown","LAFAYETTE",45.2443,-123.129,"Airport_LAFAYETTE_AIRSTRIP","www.portlandcleanair.org/files/detailed_co_info/Airport_LAFAYETTE_AIRSTRIP",1
"Airport","WINN Airport","Unknown","CORVALLIS",44.5985,-123.2068,"Airport_WINN","www.portlandcleanair.org/files/detailed_co_info/Airport_WINN",1
"Airport","WHIPPET FIELD Airport","Unknown","SISTERS",44.3223,-121.4334,"Airport_WHIPPET_FIELD","www.portlandcleanair.org/files/detailed_co_info/Airport_WHIPPET_FIELD",1
"Airport","POINTERS Airport","Unknown","THE DALLES",45.5721,-121.272,"Airport_POINTERS","www.portlandcleanair.org/files/detailed_co_info/Airport_POINTERS",1
"Airport","WOOLDRIDGE AGSTRIP Airport","Unknown","ALBANY",44.7326,-123.0556,"Airport_WOOLDRIDGE_AGSTRIP","www.portlandcleanair.org/files/detailed_co_info/Airport_WOOLDRIDGE_AGSTRIP",1
"Airport","LONE OAKS RANCH Airport","Unknown","STAYTON",44.7768,-122.7601,"Airport_LONE_OAKS_RANCH","www.portlandcleanair.org/files/detailed_co_info/Airport_LONE_OAKS_RANCH",1
"Airport","ROPPAIR Airport","Unknown","ALBANY",44.6193,-123.0318,"Airport_ROPPAIR","www.portlandcleanair.org/files/detailed_co_info/Airport_ROPPAIR",1
"Airport","GILLETTE FIELD Airport","Unknown","SCIO",44.7196,-122.6995,"Airport_GILLETTE_FIELD","www.portlandcleanair.org/files/detailed_co_info/Airport_GILLETTE_FIELD",1
"Airport","GOERING RANCHES Airport","Unknown","ALFALFA",44.0973,-120.9472,"Airport_GOERING_RANCHES","www.portlandcleanair.org/files/detailed_co_info/Airport_GOERING_RANCHES",1
"Airport","LAND S INN RANCH Airport","Unknown","DAYVILLE",44.5938,-119.5642,"Airport_LAND_S_INN_RANCH","www.portlandcleanair.org/files/detailed_co_info/Airport_LAND_S_INN_RANCH",1
"Airport","POVERTY HOLLOW Airport","Unknown","SHERIDAN",45.1571,-123.3915,"Airport_POVERTY_HOLLOW","www.portlandcleanair.org/files/detailed_co_info/Airport_POVERTY_HOLLOW",1
"Airport","SCHROCK Airport","Unknown","CORVALLIS",44.4436,-123.2383,"Airport_SCHROCK","www.portlandcleanair.org/files/detailed_co_info/Airport_SCHROCK",1
"Airport","BYBEE FIELD Airport","UNKNOWN","NYSSA",43.897828,-116.98996,"Airport_BYBEE_FIELD","www.portlandcleanair.org/files/detailed_co_info/Airport_BYBEE_FIELD",1
"Airport","JPM Airport","Unknown","MONMOUTH",44.8392,-123.2589,"Airport_JPM","www.portlandcleanair.org/files/detailed_co_info/Airport_JPM",1
"Airport","OREGON SKY RANCH Airport","Unknown","MILTON/FREEWATER",45.879,-118.4052,"Airport_OREGON_SKY_RANCH","www.portlandcleanair.org/files/detailed_co_info/Airport_OREGON_SKY_RANCH",1
"Airport","RUGG RANCHES Airport","UNKNOWN","PILOT ROCK",45.476389,-118.79166,"Airport_RUGG_RANCHES","www.portlandcleanair.org/files/detailed_co_info/Airport_RUGG_RANCHES",1
"Airport","MC GILL Airport","Unknown","ESTACADA",45.3373,-122.3976,"Airport_MC_GILL","www.portlandcleanair.org/files/detailed_co_info/Airport_MC_GILL",1
"Airport","MILLER AIRSTRIP Airport","Unknown","ALBANY",44.5932,-122.9895,"Airport_MILLER_AIRSTRIP","www.portlandcleanair.org/files/detailed_co_info/Airport_MILLER_AIRSTRIP",1
"Airport","KNOX S PRIVATE AIRSTRIP Airport","Unknown","HARRISBURG",44.2893,-123.1309,"Airport_KNOX_S_PRIVATE_AIRSTRIP","www.portlandcleanair.org/files/detailed_co_info/Airport_KNOX_S_PRIVATE_AIRSTRIP",1
"Airport","SHOWA Airport","Unknown","BROWNSVILLE",44.3917,-123.0295,"Airport_SHOWA","www.portlandcleanair.org/files/detailed_co_info/Airport_SHOWA",1
"Airport","SIX SPRINGS RANCH Airport","Unknown","MADRAS",44.4835,-120.9159,"Airport_SIX_SPRINGS_RANCH","www.portlandcleanair.org/files/detailed_co_info/Airport_SIX_SPRINGS_RANCH",1
"Airport","SKY WAGON RANCH Airport","UNKNOWN","KLAMATH FALLS",42.130283,-121.53163,"Airport_SKY_WAGON_RANCH","www.portlandcleanair.org/files/detailed_co_info/Airport_SKY_WAGON_RANCH",1
"Airport","FLOURNOY VALLEY Airport","Unknown","ROSEBURG",43.2076,-123.5326,"Airport_FLOURNOY_VALLEY","www.portlandcleanair.org/files/detailed_co_info/Airport_FLOURNOY_VALLEY",1
"Airport","WHITAKER Airport","Unknown","OAKLAND",43.4265,-123.2798,"Airport_WHITAKER","www.portlandcleanair.org/files/detailed_co_info/Airport_WHITAKER",1
"Airport","FLYING D RANCH Airport","Unknown","SUTHERLIN",43.3887,-123.222,"Airport_FLYING_D_RANCH","www.portlandcleanair.org/files/detailed_co_info/Airport_FLYING_D_RANCH",1
"Airport","NAPIER RANCH Airport","Unknown","ROSEBURG",43.2373,-123.493,"Airport_NAPIER_RANCH","www.portlandcleanair.org/files/detailed_co_info/Airport_NAPIER_RANCH",1
"Airport","NACE FAMILY AIRSTRIP Airport","Unknown","GLENDALE",42.7712,-123.3145,"Airport_NACE_FAMILY_AIRSTRIP","www.portlandcleanair.org/files/detailed_co_info/Airport_NACE_FAMILY_AIRSTRIP",1
"Airport","PARRETT MOUNTAIN Airport","Unknown","NEWBERG",45.479,-122.2343,"Airport_PARRETT_MOUNTAIN","www.portlandcleanair.org/files/detailed_co_info/Airport_PARRETT_MOUNTAIN",1
"Airport","RED S FIELD Airport","Unknown","AMITY",45.0919,-123.1824,"Airport_RED_S_FIELD","www.portlandcleanair.org/files/detailed_co_info/Airport_RED_S_FIELD",1
"Airport","MENDENHALL AIRSTRIP Airport","Unknown","WILLAMINA",45.118,-123.5065,"Airport_MENDENHALL_AIRSTRIP","www.portlandcleanair.org/files/detailed_co_info/Airport_MENDENHALL_AIRSTRIP",1
"Airport","RIBBON RIDGE Airport","Unknown","NEWBERG",45.3704,-123.0651,"Airport_RIBBON_RIDGE","www.portlandcleanair.org/files/detailed_co_info/Airport_RIBBON_RIDGE",1
"Airport","STAN JOST Airport","Unknown","NEWBERG",45.3237,-123.019,"Airport_STAN_JOST","www.portlandcleanair.org/files/detailed_co_info/Airport_STAN_JOST",1
"Airport","DICK FISHER Airport","Unknown","GASTON",45.4126,-123.1368,"Airport_DICK_FISHER","www.portlandcleanair.org/files/detailed_co_info/Airport_DICK_FISHER",1
"Airport","MACH-O ACRES Airport","Unknown","SHERIDAN",45.199,-123.3701,"Airport_MACH-O_ACRES","www.portlandcleanair.org/files/detailed_co_info/Airport_MACH-O_ACRES",1
"Airport","GOODIN CREEK Airport","Unknown","GASTON",45.4096,-123.149,"Airport_GOODIN_CREEK","www.portlandcleanair.org/files/detailed_co_info/Airport_GOODIN_CREEK",1
"Airport","WATTS LANDING Airport","Unknown","AMITY",45.1534,-123.2372,"Airport_WATTS_LANDING","www.portlandcleanair.org/files/detailed_co_info/Airport_WATTS_LANDING",1
"Airport","VENELL Airport","Unknown","CORVALLIS",44.4735,-123.3026,"Airport_VENELL","www.portlandcleanair.org/files/detailed_co_info/Airport_VENELL",1
"Airport","JOYNER Airport","Unknown","CORVALLIS",44.6271,-123.2245,"Airport_JOYNER","www.portlandcleanair.org/files/detailed_co_info/Airport_JOYNER",1
"Airport","MUDDY CREEK Airport","Unknown","CORVALLIS",44.436,-123.3084,"Airport_MUDDY_CREEK","www.portlandcleanair.org/files/detailed_co_info/Airport_MUDDY_CREEK",1
"Airport","HEMMINGSON Airport","Unknown","ALBANY",44.6582,-123.1429,"Airport_HEMMINGSON","www.portlandcleanair.org/files/detailed_co_info/Airport_HEMMINGSON",1
"Airport","KARPENS Airport","Unknown","ASTORIA",46.1614,-123.6403,"Airport_KARPENS","www.portlandcleanair.org/files/detailed_co_info/Airport_KARPENS",1
"Airport","WONDER Airport","Unknown","WONDER",42.3915,-123.5345,"Airport_WONDER","www.portlandcleanair.org/files/detailed_co_info/Airport_WONDER",1
"Airport","SKINNER RANCH Airport","Unknown","JORDAN VALLEY",42.9513,-117.2821,"Airport_SKINNER_RANCH","www.portlandcleanair.org/files/detailed_co_info/Airport_SKINNER_RANCH",1
"Airport","COTTONWOOD CREEK RANCH Airport","Unknown","HARPER",43.8472,-117.5742,"Airport_COTTONWOOD_CREEK_RANCH","www.portlandcleanair.org/files/detailed_co_info/Airport_COTTONWOOD_CREEK_RANCH",1
"Airport","COLUMBIA AVIATION Airport","Unknown","AURORA",45.2506,-122.7661,"Airport_COLUMBIA_AVIATION","www.portlandcleanair.org/files/detailed_co_info/Airport_COLUMBIA_AVIATION",1
"Airport","MARR FIELD Airport","Unknown","MONMOUTH",44.854,-123.2637,"Airport_MARR_FIELD","www.portlandcleanair.org/files/detailed_co_info/Airport_MARR_FIELD",1
"Airport","PLUM VALLEY Airport","Unknown","AMITY",45.0337,-123.1723,"Airport_PLUM_VALLEY","www.portlandcleanair.org/files/detailed_co_info/Airport_PLUM_VALLEY",1
"Airport","VINEYARD Airport","Unknown","MC COY",45.0498,-123.2345,"Airport_VINEYARD","www.portlandcleanair.org/files/detailed_co_info/Airport_VINEYARD",1
"Airport","GEORGE Airport","UNKNOWN","SHERIDAN",45.031389,-123.40611,"Airport_GEORGE","www.portlandcleanair.org/files/detailed_co_info/Airport_GEORGE",1
"Airport","KING S Airport","Unknown","MILTON/FREEWATER",45.9337,-118.4477,"Airport_KING_S","www.portlandcleanair.org/files/detailed_co_info/Airport_KING_S",1
"Airport","QUAIL FIELD Airport","Unknown","PENDLETON",45.6549,-118.5897,"Airport_QUAIL_FIELD","www.portlandcleanair.org/files/detailed_co_info/Airport_QUAIL_FIELD",1
"Airport","GREEN ACRES AIR PARK Airport","Unknown","HOOD RIVER",45.6368,-121.5912,"Airport_GREEN_ACRES_AIR_PARK","www.portlandcleanair.org/files/detailed_co_info/Airport_GREEN_ACRES_AIR_PARK",1
"Airport","TAILWHEEL Airport","UNKNOWN","PRINEVILLE",44.273182,-120.79474,"Airport_TAILWHEEL","www.portlandcleanair.org/files/detailed_co_info/Airport_TAILWHEEL",1
"Airport","WILDERNESS Airport","Unknown","BLY",42.3643,-120.9658,"Airport_WILDERNESS","www.portlandcleanair.org/files/detailed_co_info/Airport_WILDERNESS",1
"Airport","MOONDANCE RANCH Airport","Unknown","BEATTY",42.6518,-121.3289,"Airport_MOONDANCE_RANCH","www.portlandcleanair.org/files/detailed_co_info/Airport_MOONDANCE_RANCH",1
"Airport","FLYING T RANCH Airport","Unknown","SPRAGUE RIVER",42.4349,-121.3497,"Airport_FLYING_T_RANCH","www.portlandcleanair.org/files/detailed_co_info/Airport_FLYING_T_RANCH",1
"Airport","DILLON FIELD Airport","UNKNOWN","MIDLAND",42.122222,-121.79166,"Airport_DILLON_FIELD","www.portlandcleanair.org/files/detailed_co_info/Airport_DILLON_FIELD",1
"Airport","BENHAM Airport","Unknown","COQUILLE",43.1548,-124.1707,"Airport_BENHAM","www.portlandcleanair.org/files/detailed_co_info/Airport_BENHAM",1
"Airport","BARTON LAKE RANCH Airport","Unknown","DIAMOND",43.1288,-118.6766,"Airport_BARTON_LAKE_RANCH","www.portlandcleanair.org/files/detailed_co_info/Airport_BARTON_LAKE_RANCH",1
"Airport","PEACOCK RANCH Airport","Unknown","ENTERPRISE",45.4415,-117.351,"Airport_PEACOCK_RANCH","www.portlandcleanair.org/files/detailed_co_info/Airport_PEACOCK_RANCH",1
"Airport","BEAVER MARSH STATE Airport","Unknown","BEAVER MARSH",43.129,-121.8178,"Airport_BEAVER_MARSH_STATE","www.portlandcleanair.org/files/detailed_co_info/Airport_BEAVER_MARSH_STATE",1
"Airport","BERO FIELD Airport","Unknown","VERNONIA",45.8026,-123.2801,"Airport_BERO_FIELD","www.portlandcleanair.org/files/detailed_co_info/Airport_BERO_FIELD",1
"Airport","GRABHORN S Airport","Unknown","SCAPPOOSE",45.7823,-122.894,"Airport_GRABHORN_S","www.portlandcleanair.org/files/detailed_co_info/Airport_GRABHORN_S",1
"Airport","SILETZ Airport","Unknown","SILETZ",44.7304,-123.9151,"Airport_SILETZ","www.portlandcleanair.org/files/detailed_co_info/Airport_SILETZ",1
"Airport","MURPHY RANCH Airport","Unknown","JUNTURA",43.9574,-118.1324,"Airport_MURPHY_RANCH","www.portlandcleanair.org/files/detailed_co_info/Airport_MURPHY_RANCH",1
"Airport","CROWLEY RANCH AIRSTRIP Airport","Unknown","CROWLEY",43.3079,-117.8943,"Airport_CROWLEY_RANCH_AIRSTRIP","www.portlandcleanair.org/files/detailed_co_info/Airport_CROWLEY_RANCH_AIRSTRIP",1
"Airport","UMPLEBY RANCH Airport","Unknown","NORTH POWDER",45.0574,-117.9677,"Airport_UMPLEBY_RANCH","www.portlandcleanair.org/files/detailed_co_info/Airport_UMPLEBY_RANCH",1
"Airport","COVE SIDE RANCH PORT Airport","Unknown","COVE",45.3336,-117.8197,"Airport_COVE_SIDE_RANCH_PORT","www.portlandcleanair.org/files/detailed_co_info/Airport_COVE_SIDE_RANCH_PORT",1
"Airport","TUREL Airport","Unknown","BEAVERTON",45.4482,-122.8504,"Airport_TUREL","www.portlandcleanair.org/files/detailed_co_info/Airport_TUREL",1
"Airport","NELSON RANCH Airport","Unknown","MAUPIN",45.1096,-121.2237,"Airport_NELSON_RANCH","www.portlandcleanair.org/files/detailed_co_info/Airport_NELSON_RANCH",1
"Airport","WAPINITIA Airport","Unknown","WAPINITIA",45.1457,-121.229,"Airport_WAPINITIA","www.portlandcleanair.org/files/detailed_co_info/Airport_WAPINITIA",1
"Airport","OCHS PRIVATE Airport","Unknown","MADRAS",44.7843,-120.9553,"Airport_OCHS_PRIVATE","www.portlandcleanair.org/files/detailed_co_info/Airport_OCHS_PRIVATE",1
"Airport","BOMBAY FARMS Airport","Unknown","MADRAS",44.6501,-121.2384,"Airport_BOMBAY_FARMS","www.portlandcleanair.org/files/detailed_co_info/Airport_BOMBAY_FARMS",1
"Airport","SHOTGUN RANCH AIRSTRIP Airport","Unknown","POST",44.1342,-120.3231,"Airport_SHOTGUN_RANCH_AIRSTRIP","www.portlandcleanair.org/files/detailed_co_info/Airport_SHOTGUN_RANCH_AIRSTRIP",1
"Airport","BALD MOUNTAIN Airport","Unknown","BAKER CITY",44.6169,-117.8719,"Airport_BALD_MOUNTAIN","www.portlandcleanair.org/files/detailed_co_info/Airport_BALD_MOUNTAIN",1
"Airport","SAXON SYCAN Airport","Unknown","SILVER LAKE",42.8393,-121.1172,"Airport_SAXON_SYCAN","www.portlandcleanair.org/files/detailed_co_info/Airport_SAXON_SYCAN",1
"Airport","TABLE ROCK Airport","Unknown","CHRISTMAS VALLEY",43.2115,-120.8433,"Airport_TABLE_ROCK","www.portlandcleanair.org/files/detailed_co_info/Airport_TABLE_ROCK",1
"Airport","MAHOGANY MTN. Airport","Unknown","SILVER LAKE",43.0671,-121.053,"Airport_MAHOGANY_MTN.","www.portlandcleanair.org/files/detailed_co_info/Airport_MAHOGANY_MTN.",1
"Airport","MIRANDA S SKYRANCH Airport","Unknown","LONG CREEK",44.7624,-119.1019,"Airport_MIRANDA_S_SKYRANCH","www.portlandcleanair.org/files/detailed_co_info/Airport_MIRANDA_S_SKYRANCH",1
"Airport","WILEY CREEK Airport","Unknown","DAYVILLE",44.5028,-119.3711,"Airport_WILEY_CREEK","www.portlandcleanair.org/files/detailed_co_info/Airport_WILEY_CREEK",1
"Airport","HI COUNTRY NO 2 Airport","Unknown","PRAIRIE CITY",44.4352,-118.6624,"Airport_HI_COUNTRY_NO_2","www.portlandcleanair.org/files/detailed_co_info/Airport_HI_COUNTRY_NO_2",1
"Airport","OXBOW RANCH Airport","Unknown","PRAIRIE CITY",44.4118,-118.6913,"Airport_OXBOW_RANCH","www.portlandcleanair.org/files/detailed_co_info/Airport_OXBOW_RANCH",1
"Airport","CERNY Airport","UNKNOWN","CANYON CITY",44.2445,-119.12624,"Airport_CERNY","www.portlandcleanair.org/files/detailed_co_info/Airport_CERNY",1
"Airport","BEACH RANCH Airport","Unknown","ENTERPRISE",45.9638,-117.2349,"Airport_BEACH_RANCH","www.portlandcleanair.org/files/detailed_co_info/Airport_BEACH_RANCH",1
"Airport","AJAX Airport","Unknown","CONDON",45.3832,-120.4678,"Airport_AJAX","www.portlandcleanair.org/files/detailed_co_info/Airport_AJAX",1
"Airport","SNYDER RANCH Airport","Unknown","CONDON",45.1943,-120.217,"Airport_SNYDER_RANCH","www.portlandcleanair.org/files/detailed_co_info/Airport_SNYDER_RANCH",1
"Airport","COLLINS LANDING STRIP Airport","Unknown","MITCHELL",44.7499,-120.2011,"Airport_COLLINS_LANDING_STRIP","www.portlandcleanair.org/files/detailed_co_info/Airport_COLLINS_LANDING_STRIP",1
"Airport","ANTONE RANCH Airport","UNKNOWN","PRINEVILLE",44.493436,-119.84368,"Airport_ANTONE_RANCH","www.portlandcleanair.org/files/detailed_co_info/Airport_ANTONE_RANCH",1
"Airport","MONUMENT MUNI Airport","Unknown","MONUMENT",44.8318,-119.4303,"Airport_MONUMENT_MUNI","www.portlandcleanair.org/files/detailed_co_info/Airport_MONUMENT_MUNI",1
"Airport","SANTIAM JUNCTION STATE Airport","Unknown","SANTIAM JUNCTION",44.4346,-121.9423,"Airport_SANTIAM_JUNCTION_STATE","www.portlandcleanair.org/files/detailed_co_info/Airport_SANTIAM_JUNCTION_STATE",1
"Airport","ROME STATE Airport","Unknown","ROME",42.5777,-117.8854,"Airport_ROME_STATE","www.portlandcleanair.org/files/detailed_co_info/Airport_ROME_STATE",1
"Airport","ST ELIZABETH HOSPITAL Airport","Unknown","BAKER",44.7943,-117.8461,"Airport_ST_ELIZABETH_HOSPITAL","www.portlandcleanair.org/files/detailed_co_info/Airport_ST_ELIZABETH_HOSPITAL",1
"Airport","THREE VALLEYS RANCH Airport","Unknown","BAKER CITY",44.4944,-117.7475,"Airport_THREE_VALLEYS_RANCH","www.portlandcleanair.org/files/detailed_co_info/Airport_THREE_VALLEYS_RANCH",1
"Airport","BROWNLEE Airport","Unknown","BROWNLEE VILLAGE",44.8499,-116.901,"Airport_BROWNLEE","www.portlandcleanair.org/files/detailed_co_info/Airport_BROWNLEE",1
"Airport","GOOD SAMARITAN HOSPITAL Airport","Unknown","CORVALLIS",44.6012,-123.2532,"Airport_GOOD_SAMARITAN_HOSPITAL","www.portlandcleanair.org/files/detailed_co_info/Airport_GOOD_SAMARITAN_HOSPITAL",1
"Airport","MERIDIAN PARK HOSPITAL Airport","Unknown","TUALATIN",45.3779,-122.7404,"Airport_MERIDIAN_PARK_HOSPITAL","www.portlandcleanair.org/files/detailed_co_info/Airport_MERIDIAN_PARK_HOSPITAL",1
"Airport","PYNN Airport","Unknown","WEST LINN",45.3365,-122.6648,"Airport_PYNN","www.portlandcleanair.org/files/detailed_co_info/Airport_PYNN",1
"Airport","HELITRADEWINDS Airport","Unknown","MOLALLA",45.1412,-122.6215,"Airport_HELITRADEWINDS","www.portlandcleanair.org/files/detailed_co_info/Airport_HELITRADEWINDS",1
"Airport","WILLAMETTE FALLS COMMUNITY HOSPITAL Airport","Unknown","OREGON CITY",45.3576,-122.5859,"Airport_WILLAMETTE_FALLS_COMMUNITY_HOSPITAL","www.portlandcleanair.org/files/detailed_co_info/Airport_WILLAMETTE_FALLS_COMMUNITY_HOSPITAL",1
"Airport","CAMP RILEA Airport","Unknown","WARRENTON",46.1165,-123.9315,"Airport_CAMP_RILEA","www.portlandcleanair.org/files/detailed_co_info/Airport_CAMP_RILEA",1
"Airport","STATION THIRTY Airport","Unknown","ASTORIA",46.1519,-123.794,"Airport_STATION_THIRTY","www.portlandcleanair.org/files/detailed_co_info/Airport_STATION_THIRTY",1
