00512	7161	1047500	1204625	lbs	NA	NA	57612.5	66254.375	None	0	0
00513	7161	3208097	3689311.55	lbs	NA	NA	176445.335	202912.13525	None	0	0
00514	7161	30012	34513.799999999996	lbs	NA	NA	1650.66	1898.2589999999998	None	0	0
00515	7161	6787	7805.049999999999	lbs	NA	NA	373.285	429.27774999999997	None	0	0
00516	7161	356400	409859.99999999994	lbs	NA	NA	19602	22542.299999999996	None	0	0
00517	7161	57189	65767.34999999999	lbs	NA	NA	3145.395	3617.2042499999993	None	0	0
00518	7161	4080	4692	lbs	NA	NA	224.4	258.06	None	0	0
00519	7161	34395	39554.25	lbs	NA	NA	0	0	None	0	0
00520	7161	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
00524	7161	8	8	gallons	1.23	10.2582	0	0	none	0.0	0
00525	7161	190	190	gallons	1.24	10.3416	0	0	none	0.0	0
00526	7161	3400	3400	gallons	1.51	12.593399999999999	2233	2233	scrubber	0.95	0
00527	7161	640	640	lbs	NA	NA	NA	NA	scrubber	0.95	0
00528	7161	352.8	352.8	lbs	NA	NA	NA	NA	scrubber	0.95	0
00529	7161	69496	69496	lbs	NA	NA	NA	NA	NA	0.99	0
00530	7161	0.864	0.864	lbs	NA	 	NA	NA	900-BGH-11K	0.98	0
00531	7161	79.83	79.83	M lbs	NA	NA	NA	NA	2350 BGH-02	0.98	0
00532	7161	3.8	3.8	M lbs	NA	NA	NA	NA	2350 BGH-02	0.98	0
00541	7161	20	24	gallons	1.12	9.340800000000002	0	0	None	0	0
00542	7161	55	66	gallons	0.87	7.2558	0	0	None	0	0
00543	7161	55	66	gallons	1.225	10.2165	0	0	None	0	0
00544	7161	400	480	pounds	1	8.34	0	0	None	0	0
00545	7161	330	396	gallons	1.27	10.5918	0	0	None	0	0
00546	7161	1265	1518	gallons	1.2	10.008	0	0	None	0.75	0
00547	7161	385	462	gallons	1	8.34	0	0	None	0.75	0
00548	7161	35	42	gallons	0.85	7.0889999999999995	0	0	None	0	0
00549	7161	988.2	1185.84	pounds	NA	NA	0	0	None	0	0
00550	7161	440	528	gallons	0.825	6.8805	0	0	None	0	0
00551	7161	1400	1680	pounds	1.18	9.841199999999999	0	0	None	0	0
00552	7161	361.7	434.03999999999996	pounds	NA	NA	0	0	None	0	0
00553	7161	6.2	7.4399999999999995	pounds	NA	NA	NA	NA	None	0	0
00554	7161	252.1	302.52	pounds	NA	NA	NA	NA	None	0	0
00578	3544	12458	15000	tons	NA	NA	2.6-2.8	NA	NA	NA
00607	7161	101200	135319	pounds	N/A - solid	NA	0	0	NA	0	0
00613	7161	C	NA	NA	D = SG * 8.34	D	W	NA	NA	CE*	DE*
00624	7161	6.1	6.1	gallons	0.834	6.955559999999999	0	0	NA	NA	NA
00625	7161	4.8	9.6	gallons	NA	7.089	0	0	NA	NA	NA
00626	7161	6.7	6.7	gallons	0.85	7.0889999999999995	0	0	NA	NA	NA
00627	7161	1155	2310	gallons	1.1	9.174000000000001	0	0	NA	NA	NA
00628	7161	200	400	gallons	1.494	12.45996	0	0	NA	NA	NA
00629	7161	500	1000	gallons	1.092	9.107280000000001	0	0	NA	NA	NA
00630	7161	165	330	gallons	1.07	8.9238	0	0	NA	NA	NA
00631	7161	4235	8470	gallons	1.24	10.3416	0	0	NA	NA	NA
00632	7161	715	1430	gallons	1.165	9.7161	0	0	NA	NA	NA
00633	7161	350	700	gallons	1.082	9.02388	0	0	NA	NA	NA
00634	7161	240	480	gallons	1	8.34	0	0	NA	NA	NA
00636	7161	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
00644	7161	1536	1536	Pounds	0.959	8	0	0	0	0	0
00645	7161	9184	9184	Pounds	II	II	0	0	0	0	0
00646	7161	177	177	Pounds	1.06	8.851	0	0	0	0	0
00647	7161	17	17	Pounds	1	8.34	0	0	0	0	0
00698	7161	876	876	Pounds	1.1 - 1.4	9.185 - 11.69	0	0	0	0	0
00699	7161	804	804	Pounds	1.1 - 1.5	9.185 - 11.70	0	0	0	0	0
00700	7161	539	539	Pounds	1.214	10.1058	0	0	0	0	0
00701	7161	200	200	Pounds	1.1 - 1.4	9.185 - 11.69	0	0	0	0	0
00702	7161	138	138	Pounds	1.256	10.475	0	0	0	0	0
00703	7161	700	700	Pounds	1.319	11	0	0	0	0	0
00704	7161	265	265	Pounds	1.1 - 1.4	9.185 - 11.69	0	0	0	0	0
00705	7161	95	95	Pounds	1.15 - 1.26	9.591 - 10.5084	0	0	0	0	0
00706	7161	1792	1792	Pounds	0.959	8	0	0	0	0	0
00707	7161	27374	27374	Pounds	1.41 - 1.45	11.7594 - 12.093	0	0	0	0	0
00708	7161	14916	14916	Pounds	1.08 - 1.12	9.01 - 9.34	0	0	0	0	0
00709	7161	18430	18430	Pounds	1.078	8.99	0	0	0	0	0
00710	7161	6500	6500	Pounds	1.15 - 1.32	9.591 - 11.0088	0	0	0	0	0
00711	7161	4800	4800	Pounds	1.1	9.174	0	0	0	0	0
00712	7161	3616	3616	Pounds	0.959	8	0	0	0	0	0
00713	7161	352	352	Pounds	0.959	8	0	0	NA	NA	NA
00714	7161	611	611	Pounds	1.06	8.851	0	0	0	0	0
00715	7161	972	972	Pounds	1.2 - 1.3	10.008 - 10.842	0	0	0	0	0
00716	7161	19	19	Pounds	0.726	6.05	0	0	0	0	0
00717	7161	960	960	pounds	1.29	10.76	0	0	0	0	0
00718	7161	42	42	pounds	1.23	10.26	0	0	0	0	0
00719	7161	400	400	Pounds	1.23	10.26	NA	NA	NA	NA	NA
00720	7161	300	300	Pounds	1	8.34	0	0	0	0	0
00808	7161	75695.29	80615.48384999999	pounds	NA	8.6	NA	NA	NA	II	II
00809	7161	1220457.22	1299786.9393	pounds	1.08	9.007200000000001	NA	NA	NA	II	II
00810	7161	96553.21	102829.16865	pounds	1.0798	9.01	NA	NA	NA	II	II
00811	7161	124650.0	132752.25	pounds	NA	8.68	NA	NA	NA	II	II
00812	7161	592330.64	630832.1316	pounds	1.076	8.98	NA	NA	NA	II	II
00813	7161	1288.22	1371.9542999999999	pounds	1.02	8.5068	NA	NA	NA	II	II
00814	7161	1679715.21	1788896.69865	pounds	NA	6.59	NA	NA	NA	99.999	II
00815	7161	32132.0	34220.58	pounds	1.0	8.3454	NA	NA	NA	II	II
00816	7161	106793.67	113735.25855	pounds	NA	8.34	NA	NA	NA	II	II
00817	7161	40500.0	43132.5	pounds	1.21	10.0914	NA	NA	NA	II	II
00818	7161	487218.38	518887.5747	pounds	NA	11.1	NA	NA	NA	II	II
00819	7161	1059463.51	1128328.63815	pounds	NA	8.4	NA	NA	NA	II	II
00820	7161	538683.0	573697.395	pounds	1.0	8.34	NA	NA	NA	II	II
00821	7161	264921.78	282141.69570000004	pounds	0.59	4.920599999999999	NA	NA	NA	II	65.41
00829	7161	6.65785997357992	6.990752972258917	gal/yr	NA	7.506	NA	NA	0	0	0
00830	7161	10.462351387054161	10.98546895640687	gal/yr	NA	7.506	NA	NA	0	0	0
00831	7161	40.54161162483487	42.56869220607662	gal/yr	NA	6.672000000000001	NA	NA	0	0	0
00832	7161	14.266842800528401	14.980184940554823	gal/yr	NA	10.008	NA	NA	0	0	0
00908	7161	1225	1260	gallons	1.52	12.6768	0	0	None	0	0
00909	7161	1213	1247	gallons	1.142	9.52428	0	0	None	0	0
00910	7161	424	436	gallons	NA	12.6	0	0	None	0	0
00911	7161	6411	6592	gallons	NA	9.1	0	0	None	0	0
00912	7161	18070	18579	gallons	0.81	6.755400000000001	0	0	None	0	0
00913	7161	217	223	gallons	1.17	9.7578	0	0	None	0	0
00914	7161	21984	22604	gallons	NA	11.1	0	0	None	0	0
00915	7161	40339	41475	gallons	1.27	10.5918	0	0	None	0	0
00938	7161	27225	40837.5	pounds	NA	NA	NA	NA	Water Curtain	1.0	0.95
00939	7161	4987.5	7481.25	pounds	NA	NA	NA	NA	NA	0	0
00940	7161	1425	2137.5	pounds	NA	NA	NA	NA	NA	0	0
00941	7161	712.5	1068.75	pounds	NA	NA	NA	NA	NA	0	0
00959	7161	95980	95980	pounds	NA	NA	89261.28255078947	89261.28255078947	0	0	0
00960	7161	197340	197340	pounds	NA	NA	183525.9585181579	183525.9585181579	0	0	0
00961	7161	92160	144400	pounds	NA	NA	45989.05263157895	72057.5	0	0	0
00962	7161	28047.681	28047.681	pounds	NA	NA	28047.681	28047.681	0	0	0
00970	7161	237	570	gallons	0.796	6.6386400000000005	0	0	Uncontrolled	0	0
00983	7161	25.88	30.0	Gallons	NA	7.05	5.4736199999999995	6.345	NA	0	0
00984	7161	34.13	35.0	Gallons	NA	7.04	7.208256	7.3919999999999995	NA	0	0
00985	7161	27.19	30.0	Gallons	NA	7.41	6.044337	6.6690000000000005	NA	0	0
00986	7161	16.5	20.0	Gallons	NA	7.06	3.4947	4.236	NA	0	0
00987	7161	7.8	8.0	Gallons	NA	7.08	1.6567199999999997	1.6992	NA	0	0
00988	7161	13.59	14.0	Gallons	NA	7.06	2.8783619999999996	2.9651999999999994	NA	0	0
00989	7161	5.44	6.0	Gallons	NA	7.13	1.1636160000000002	1.2834	NA	0	0
00990	7161	1.13	1.5	Gallons	NA	7.45	0.252555	0.33525	NA	0	0
00991	7161	10.0	20.0	Gallons	NA	9.8	0.0	0.0	NA	0	0
00992	7161	95.4	100.0	Gallons	NA	6.87	0.0	0.0	NA	0	0
00993	7161	92.75	100.0	Gallons	NA	6.81	0.0	0.0	NA	0	0
00994	7161	996908.0	1000000.0	Gallons	NA	12.76	0.0	0.0	NA	0.99	0
00995	7161	21.0	25.0	Gallons	NA	8.41	0.0	0.0	NA	0	0
00996	7161	210.0	210.0	Gallons	NA	8.5	0.0	0.0	NA	0	0
00997	7161	32.0	35.0	Gallons	NA	8.41	0.0	0.0	NA	0	0
00998	7161	8.0	10.0	Gallons	NA	8.58	0.0	0.0	NA	0	0
00999	7161	16.0	20.0	Gallons	NA	8.33	0.0	0.0	NA	0	0
01000	7161	79.0	80.0	Gallons	NA	8.41	0.0	0.0	NA	0	0
01001	7161	74.0	75.0	Gallons	NA	8.41	0.0	0.0	NA	0	0
01002	7161	4635.0	4700.0	Gallons	NA	13.41	0.0	0.0	NA	0	0
01003	7161	225.0	250.0	Gallons	NA	7.5	0.0	0.0	NA	0	0
01004	7161	3445.0	3500.0	Gallons	NA	10.33	0.0	0.0	NA	0	0
01005	7161	5863.0	5900.0	Gallons	NA	14.74	0.0	0.0	NA	0	0
01006	7161	2689.0	2750.0	Gallons	NA	14.33	0.0	0.0	NA	0	0
01009	7161	603	693	pounds 	1.24	10.3	N/A	N/A	0	0	0
01013	7161	1532	1532	gallons	NA	12.17	NA	NA	None	0	0
01014	7161	34	34	gallons	NA	8.65	NA	NA	None	0	0
01015	7161	5	5	gallons	NA	7.66	NA	NA	None	0	0
01016	7161	25797	51594	pounds	NA	10.33	NA	NA	None	0	0
01017	7161	1540	3080	pounds	NA	11.2	NA	NA	None	0	0
01018	7161	115	300	gallons	NA	10.3	NA	NA	None	0	0
01019	7161	670	1000	gallons	NA	6.7	NA	NA	None	0	0
01020	7161	3448	7000	gallons	NA	6.5	NA	NA	None	0	0
01021	7161	106	200	gallons	NA	6.4	NA	NA	None	0	0
01022	7161	130	300	gallons	NA	6.1	NA	NA	None	0	0
01023	7161	44	100	gallons	NA	5.2	NA	NA	None	0	0
01029	7161	14400	14400	pounds	NA	NA	NA	NA	Filters	1.0	0.999
