00312	1802	2000	cartridges	11	ounces	1.4	NA	NA	NA	4625
00313	155	200	jars	4	ounces	1.881	NA	NA	NA	4625
00314	225.7	300	gallons	1	gallon	NA	11.18	NA	NA	4625
00315	200	500	pounds	1	pound	---	---	NA	NA	4625
00319	1802	2000	cartridges	11	ounces	1.4	NA	NA	NA	4625
00320	155	200	jars	4	ounces	1.881	NA	NA	NA	4625
00321	225.7	300	gallons	1	gallon	NA	11.18	NA	NA	4625
00322	200	500	pounds	1	pound	---	---	NA	NA	4625
00333	2.25	2.25	Gallons	NA	NA	NA	10.66	NA	NA	4625
00334	1	1	Gallons	NA	NA	NA	10.13	NA	NA	4625
00335	6	6	Gallons	NA	NA	NA	8.24	NA	NA	4625
00336	1.64	1.64	Gallons	NA	NA	NA	11.39	NA	NA	4625
00337	1	1	Gallons	NA	NA	NA	7.18	NA	NA	4625
00338	0.25	0.25	Gallons	NA	NA	NA	5.85	NA	NA	4625
00339	2	2	Gallons	NA	NA	NA	7.92	NA	NA	4625
00340	20	20	Gallons	NA	NA	NA	8.39	NA	NA	4625
00341	5	5	Gallons	NA	NA	NA	9.71	NA	NA	4625
00342	46	46	Gallons	NA	NA	NA	8.06	NA	NA	4625
00343	95	95	Gallons	NA	NA	NA	7.96	NA	NA	4625
00344	1	1	Gallons	NA	NA	NA	8	NA	NA	4625
00345	4	4	Gallons	NA	NA	NA	8.73	NA	NA	4625
00346	3	3	Gallons	NA	NA	NA	6.87	NA	NA	4625
00347	19	19	Gallons	NA	NA	NA	10.1	NA	NA	4625
00348	17	17	Gallons	NA	NA	NA	8.17	NA	NA	4625
00349	67	67	Gallons	NA	NA	NA	8.72	NA	NA	4625
00350	35.5	35.5	Gallons	NA	NA	NA	7.96	NA	NA	4625
00351	21	21	Gallons	NA	NA	NA	7.96	NA	NA	4625
00352	2	2	Gallons	NA	NA	NA	8.33	NA	NA	4625
00353	3	3	Gallons	NA	NA	NA	8.1	NA	NA	4625
00354	3	3	Gallons	NA	NA	NA	8.08	NA	NA	4625
00355	2	2	Gallons	NA	NA	NA	8.02	NA	NA	4625
00356	5	5	Gallons	NA	NA	NA	8.14	NA	NA	4625
00357	1	1	Gallons	NA	NA	NA	7.97	NA	NA	4625
00358	0.5	0.5	Gallons	NA	NA	NA	8.13	NA	NA	4625
00359	0.25	0.25	Gallons	NA	NA	NA	8.14	NA	NA	4625
00360	1	1	Gallons	NA	NA	NA	8.19	NA	NA	4625
00361	2	2	Gallons	NA	NA	NA	8.38	NA	NA	4625
00362	2	2	Gallons	NA	NA	NA	8.09	NA	NA	4625
00363	0.75	0.75	Gallons	NA	NA	NA	8.09	NA	NA	4625
00364	12	12	Gallons	NA	NA	NA	11.66	NA	NA	4625
00365	0.25	0.25	Gallons	NA	NA	NA	8.59	NA	NA	4625
00366	1	1	Gallons	NA	NA	NA	8.08	NA	NA	4625
00367	5	5	Gallons	NA	NA	NA	10.42	NA	NA	4625
00368	3	3	Gallons	NA	NA	NA	7.95	NA	NA	4625
00369	1.25	1.25	Gallons	NA	NA	NA	8.04	NA	NA	4625
00370	7	7	Gallons	NA	NA	NA	8.08	NA	NA	4625
00371	3	3	Gallons	NA	NA	NA	8.41	NA	NA	4625
00372	1	1	Gallons	NA	NA	NA	8.41	NA	NA	4625
00373	1	1	Gallons	NA	NA	NA	8.52	NA	NA	4625
00374	5.25	5.25	Gallons	NA	NA	NA	8.38	NA	NA	4625
00375	1.75	1.75	Gallons	NA	NA	NA	8.4	NA	NA	4625
00376	0.75	0.75	Gallons	NA	NA	NA	8.29	NA	NA	4625
00377	0.25	0.25	Gallons	NA	NA	NA	7.96	NA	NA	4625
00378	0.25	0.25	Gallons	NA	NA	NA	8.42	NA	NA	4625
00379	40	40	Gallons	NA	NA	NA	8.12	NA	NA	4625
00380	38	38	Gallons	NA	NA	NA	7.71	NA	NA	4625
00381	8	8	Gallons	NA	NA	NA	7.91	NA	NA	4625
00382	1	1	Gallons	NA	NA	NA	8.53	NA	NA	4625
00383	92.5	92.5	Gallons	NA	NA	NA	7.08	NA	NA	4625
00384	39	39	Gallons	NA	NA	NA	7.44	NA	NA	4625
00385	2	2	Gallons	NA	NA	NA	7.24	NA	NA	4625
00386	45	45	Gallons	NA	NA	NA	9.43	NA	NA	4625
00387	39	39	Gallons	NA	NA	NA	9.03	NA	NA	4625
00388	45	45	Gallons	NA	NA	NA	9.52	NA	NA	4625
00389	8	8	Gallons	NA	NA	NA	12.02	NA	NA	4625
00390	13	13	Gallons	NA	NA	NA	11.82	NA	NA	4625
00391	12	12	Gallons	NA	NA	NA	12.04	NA	NA	4625
00392	8.5	8.5	Gallons	NA	NA	NA	7.96	NA	NA	4625
00393	0.25	0.25	Gallons	NA	NA	NA	8.27	NA	NA	4625
00394	0.25	0.25	Gallons	NA	NA	NA	8.49	NA	NA	4625
00395	28	28	Gallons	NA	NA	NA	10.82	NA	NA	4625
00396	1	1	Gallons	NA	NA	NA	11.58	NA	NA	4625
00397	35	35	Gallons	NA	NA	NA	6.2	NA	NA	4625
00398	91	91	Gallons	NA	NA	NA	6.89	NA	NA	4625
00399	0.75	0.75	Gallons	NA	NA	NA	7.9	NA	NA	4625
00400	0.08	0.08	Gallons	NA	NA	NA	20.26	NA	NA	4625
00401	0.08	0.08	Gallons	NA	NA	NA	22.49	NA	NA	4625
00402	0.08	0.08	Gallons	NA	NA	NA	21.24	NA	NA	4625
00403	0.04	0.04	Gallons	NA	NA	NA	22.49	NA	NA	4625
00404	0.12	0.12	Gallons	NA	NA	NA	23.93	NA	NA	4625
00405	0.04	0.04	Gallons	NA	NA	NA	25.4	NA	NA	4625
00406	0.08	0.08	Gallons	NA	NA	NA	25.4	NA	NA	4625
00407	0.12	0.12	Gallons	NA	NA	NA	23.7	NA	NA	4625
00408	0.13	0.13	Gallons	NA	NA	NA	21.66	NA	NA	4625
00409	45	45	Gallons	NA	NA	NA	7.4	NA	NA	4625
00410	3	3	Gallons	NA	NA	NA	7.38	NA	NA	4625
00411	7	7	Gallons	NA	NA	NA	7.9	NA	NA	4625
00412	0.5	0.5	Gallons	NA	NA	NA	8.11	NA	NA	4625
00413	0.5	0.5	Gallons	NA	NA	NA	8.19	NA	NA	4625
00414	1	1	Gallons	NA	NA	NA	7.86	NA	NA	4625
00415	0.25	0.25	Gallons	NA	NA	NA	8.04	NA	NA	4625
00416	1.5	1.5	Gallons	NA	NA	NA	8.15	NA	NA	4625
00417	3	3	Gallons	NA	NA	NA	7.91	NA	NA	4625
00418	0.25	0.25	Gallons	NA	NA	NA	8.51	NA	NA	4625
00419	0.25	0.25	Gallons	NA	NA	NA	10.1	NA	NA	4625
00420	0.25	0.25	Gallons	NA	NA	NA	8.69	NA	NA	4625
00421	2	2	Gallons	NA	NA	NA	7.68	NA	NA	4625
00422	2	2	Gallons	NA	NA	NA	7.64	NA	NA	4625
00423	2	2	Gallons	NA	NA	NA	7.65	NA	NA	4625
00424	3	3	Gallons	NA	NA	NA	7.68	NA	NA	4625
00425	2	2	Gallons	NA	NA	NA	7.68	NA	NA	4625
00426	4	4	Gallons	NA	NA	NA	7.76	NA	NA	4625
00427	3.75	3.75	Gallons	NA	NA	NA	8.07	NA	NA	4625
00428	2	2	Gallons	NA	NA	NA	8.07	NA	NA	4625
00429	0.75	0.75	Gallons	NA	NA	NA	8.02	NA	NA	4625
00430	0.5	0.5	Gallons	NA	NA	NA	8.19	NA	NA	4625
00431	1.75	1.75	Gallons	NA	NA	NA	7.94	NA	NA	4625
00432	1	1	Gallons	NA	NA	NA	9.42	NA	NA	4625
00433	0.25	0.25	Gallons	NA	NA	NA	8.13	NA	NA	4625
00434	0.25	0.25	Gallons	NA	NA	NA	8.13	NA	NA	4625
00435	0.5	0.5	Gallons	NA	NA	NA	8.16	NA	NA	4625
00436	5	5	Gallons	NA	NA	NA	8.26	NA	NA	4625
00437	8	8	Gallons	NA	NA	NA	10.94	NA	NA	4625
00438	0.5	0.5	Gallons	NA	NA	NA	8.08	NA	NA	4625
00439	1	1	Gallons	NA	NA	NA	9.06	NA	NA	4625
00440	8.5	8.5	Gallons	NA	NA	NA	9.03	NA	NA	4625
00441	16	16	Gallons	NA	NA	NA	10.64	NA	NA	4625
00442	1.75	1.75	Gallons	NA	NA	NA	7.25	NA	NA	4625
00443	3	3	Gallons	NA	NA	NA	7.08	NA	NA	4625
00444	4	4	Gallons	NA	NA	NA	7.31	NA	NA	4625
00445	7.75	7.75	Gallons	NA	NA	NA	7.81	NA	NA	4625
00448	2211	2400	Lbs.	NA	NA	NA	NA	0	0	4625
00455	2949	3834	gallons	1.01	8.423399999999999	0	0	None	0.75	1	921
00464	87.0	87.0	gal/yr	NA	10.9	NA	NA	0	0	0	921
00465	705.15	705.15	lbs	NA	1	NA	NA	0	0	0	921
00466	140	140	gal/yr	NA	10.5084	NA	NA	0	0	0	921
00467	2.75	2.75	gal/yr	NA	8.34	NA	NA	0	0	0	921
00468	53.125	53.125	lbs	NA	1	NA	NA	0	0	0	921
00469	106	106	gal/yr	NA	7.234	NA	NA	0	0	0	921
00470	845	845	gal/yr	NA	6.717	NA	NA	0	0	0	921
00471	383	383	gal/yr	NA	6.55	NA	NA	0	0	0	921
00472	26788.96	26788.96	lbs	NA	1	NA	NA	0	0	0	921
00473	26788.96	26788.96	lbs	NA	1	NA	NA	NA	35	99.75	921
00483	628.0	628.0	gallon	NA	6.59	NA	NA	None	0	0	921
00484	22.5	22.5	pound	NA	8.23	NA	NA	None	0	0	921
00485	3.125	3.125	pound	NA	8.67	NA	NA	None	0	0	921
00486	30.0	30.0	gallon	NA	8.42	NA	NA	None	0	0	921
00487	0.0	0.002642007926023778	gallon	NA	8.937394199999998	NA	NA	None	0	0	921
00488	0.002642007926023778	0.002642007926023778	gallon	NA	6.672	NA	NA	None	0	0	921
00489	56.0	56.0	gallon	NA	12.01	NA	NA	None	0	0	921
00490	3.0	3.0	gallon	NA	8.38	NA	NA	None	0	0	921
00491	5.15	5.15	pound	NA	10.84	NA	NA	None	0	0	921
00492	0.0	5.15	pound	NA	11.26	NA	NA	None	0	0	921
00493	43.88986784140969	43.88986784140969	pound	NA	--	NA	NA	None	0	0	921
00494	21.12	21.12	pound	NA	9.34	NA	NA	None	0	0	921
00495	550.0	550.0	gallon	NA	9.52	NA	NA	None	0	0	921
00496	19.0	19.0	pound	NA	NA	NA	NA	Scrubber	1	0.99	921
00509	4360898	5015032.699999999	lbs	NA	NA	239849.39	275826.7985	None	0	0	921
00510	11331062	13030721.299999999	lbs	NA	NA	623208.41	716689.6714999999	None	0	0	921
00511	782709	900115.35	lbs	NA	NA	43048.995	49506.34425	None	0	0	921
00512	1047500	1204625	lbs	NA	NA	57612.5	66254.375	None	0	0	921
00513	3208097	3689311.55	lbs	NA	NA	176445.335	202912.13525	None	0	0	921
00514	30012	34513.799999999996	lbs	NA	NA	1650.66	1898.2589999999998	None	0	0	921
00515	6787	7805.049999999999	lbs	NA	NA	373.285	429.27774999999997	None	0	0	921
00516	356400	409859.99999999994	lbs	NA	NA	19602	22542.299999999996	None	0	0	921
00517	57189	65767.34999999999	lbs	NA	NA	3145.395	3617.2042499999993	None	0	0	921
00518	4080	4692	lbs	NA	NA	224.4	258.06	None	0	0	921
00519	34395	39554.25	lbs	NA	NA	0	0	None	0	0	921
00520	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	921
00524	8	8	gallons	1.23	10.2582	0	0	none	0.0	0	921
00525	190	190	gallons	1.24	10.3416	0	0	none	0.0	0	921
00526	3400	3400	gallons	1.51	12.593399999999999	2233	2233	scrubber	0.95	0	921
00527	640	640	lbs	NA	NA	NA	NA	scrubber	0.95	0	921
00528	352.8	352.8	lbs	NA	NA	NA	NA	scrubber	0.95	0	921
00529	69496	69496	lbs	NA	NA	NA	NA	NA	0.99	0	921
00530	0.864	0.864	lbs	NA	 	NA	NA	900-BGH-11K	0.98	0	921
00531	79.83	79.83	M lbs	NA	NA	NA	NA	2350 BGH-02	0.98	0	921
00532	3.8	3.8	M lbs	NA	NA	NA	NA	2350 BGH-02	0.98	0	921
00541	20	24	gallons	1.12	9.340800000000002	0	0	None	0	0	921
00542	55	66	gallons	0.87	7.2558	0	0	None	0	0	921
00543	55	66	gallons	1.225	10.2165	0	0	None	0	0	921
00544	400	480	pounds	1	8.34	0	0	None	0	0	921
00545	330	396	gallons	1.27	10.5918	0	0	None	0	0	921
00546	1265	1518	gallons	1.2	10.008	0	0	None	0.75	0	921
00547	385	462	gallons	1	8.34	0	0	None	0.75	0	921
00548	35	42	gallons	0.85	7.0889999999999995	0	0	None	0	0	921
00549	988.2	1185.84	pounds	NA	NA	0	0	None	0	0	921
00550	440	528	gallons	0.825	6.8805	0	0	None	0	0	921
00551	1400	1680	pounds	1.18	9.841199999999999	0	0	None	0	0	921
00552	361.7	434.03999999999996	pounds	NA	NA	0	0	None	0	0	921
00553	6.2	7.4399999999999995	pounds	NA	NA	NA	NA	None	0	0	921
00554	252.1	302.52	pounds	NA	NA	NA	NA	None	0	0	921
00578	12458	15000	tons	NA	NA	2.6-2.8	NA	NA	NA	4625
00607	101200	135319	pounds	N/A - solid	NA	0	0	NA	0	0	921
00613	C	NA	NA	D = SG * 8.34	D	W	NA	NA	CE*	DE*	921
00624	6.1	6.1	gallons	0.834	6.955559999999999	0	0	NA	NA	NA	921
00625	4.8	9.6	gallons	NA	7.089	0	0	NA	NA	NA	921
00626	6.7	6.7	gallons	0.85	7.0889999999999995	0	0	NA	NA	NA	921
00627	1155	2310	gallons	1.1	9.174000000000001	0	0	NA	NA	NA	921
00628	200	400	gallons	1.494	12.45996	0	0	NA	NA	NA	921
00629	500	1000	gallons	1.092	9.107280000000001	0	0	NA	NA	NA	921
00630	165	330	gallons	1.07	8.9238	0	0	NA	NA	NA	921
00631	4235	8470	gallons	1.24	10.3416	0	0	NA	NA	NA	921
00632	715	1430	gallons	1.165	9.7161	0	0	NA	NA	NA	921
00633	350	700	gallons	1.082	9.02388	0	0	NA	NA	NA	921
00634	240	480	gallons	1	8.34	0	0	NA	NA	NA	921
00636	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	921
00644	1536	1536	Pounds	0.959	8	0	0	0	0	0	921
00645	9184	9184	Pounds	II	II	0	0	0	0	0	921
00646	177	177	Pounds	1.06	8.851	0	0	0	0	0	921
00647	17	17	Pounds	1	8.34	0	0	0	0	0	921
00698	876	876	Pounds	1.1 - 1.4	9.185 - 11.69	0	0	0	0	0	921
00699	804	804	Pounds	1.1 - 1.5	9.185 - 11.70	0	0	0	0	0	921
00700	539	539	Pounds	1.214	10.1058	0	0	0	0	0	921
00701	200	200	Pounds	1.1 - 1.4	9.185 - 11.69	0	0	0	0	0	921
00702	138	138	Pounds	1.256	10.475	0	0	0	0	0	921
00703	700	700	Pounds	1.319	11	0	0	0	0	0	921
00704	265	265	Pounds	1.1 - 1.4	9.185 - 11.69	0	0	0	0	0	921
00705	95	95	Pounds	1.15 - 1.26	9.591 - 10.5084	0	0	0	0	0	921
00706	1792	1792	Pounds	0.959	8	0	0	0	0	0	921
00707	27374	27374	Pounds	1.41 - 1.45	11.7594 - 12.093	0	0	0	0	0	921
00708	14916	14916	Pounds	1.08 - 1.12	9.01 - 9.34	0	0	0	0	0	921
00709	18430	18430	Pounds	1.078	8.99	0	0	0	0	0	921
00710	6500	6500	Pounds	1.15 - 1.32	9.591 - 11.0088	0	0	0	0	0	921
00711	4800	4800	Pounds	1.1	9.174	0	0	0	0	0	921
00712	3616	3616	Pounds	0.959	8	0	0	0	0	0	921
00713	352	352	Pounds	0.959	8	0	0	NA	NA	NA	921
00714	611	611	Pounds	1.06	8.851	0	0	0	0	0	921
00715	972	972	Pounds	1.2 - 1.3	10.008 - 10.842	0	0	0	0	0	921
00716	19	19	Pounds	0.726	6.05	0	0	0	0	0	921
00717	960	960	pounds	1.29	10.76	0	0	0	0	0	921
00718	42	42	pounds	1.23	10.26	0	0	0	0	0	921
00719	400	400	Pounds	1.23	10.26	NA	NA	NA	NA	NA	921
00720	300	300	Pounds	1	8.34	0	0	0	0	0	921
00808	75695.29	80615.48384999999	pounds	NA	8.6	NA	NA	NA	II	II	921
00809	1220457.22	1299786.9393	pounds	1.08	9.007200000000001	NA	NA	NA	II	II	921
00810	96553.21	102829.16865	pounds	1.0798	9.01	NA	NA	NA	II	II	921
00811	124650.0	132752.25	pounds	NA	8.68	NA	NA	NA	II	II	921
00812	592330.64	630832.1316	pounds	1.076	8.98	NA	NA	NA	II	II	921
00813	1288.22	1371.9542999999999	pounds	1.02	8.5068	NA	NA	NA	II	II	921
00814	1679715.21	1788896.69865	pounds	NA	6.59	NA	NA	NA	99.999	II	921
00815	32132.0	34220.58	pounds	1.0	8.3454	NA	NA	NA	II	II	921
